Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2015-08-05,62.34231948852539,62.38060622763361,62.258093335876254,62.365289195295844,2097000
2015-08-06,62.38063430786133,62.4418907813142,62.34234755151857,62.357664590751206,1173000
2015-08-07,62.51084518432617,62.564443176962385,62.44193598311236,62.4802169254279,1773800
2015-08-10,62.38063430786133,62.48783021553444,62.34234755151857,62.46486049842432,1173300
2015-08-11,62.61799240112305,62.70221858706005,62.564394450230274,62.58736416607882,1424200
2015-08-12,62.594993591308594,62.80938529523107,62.57968240177233,62.725159148442124,1029700
2015-08-13,62.46481704711914,62.594982581357606,62.441847345987036,62.53372615051547,845500
2015-08-14,62.44186019897461,62.53373902241531,62.411231977249045,62.44186019897461,2279800
2015-08-17,62.556732177734375,62.61798864414755,62.526109786265955,62.58736041094097,821900
2015-08-18,62.44186019897461,62.52608634828591,62.418884651378455,62.48014109482958,1083900
2015-08-19,62.6639289855957,62.686904542138834,62.34234129485085,62.38062804735115,1356600
2015-08-20,62.717525482177734,62.763464906445066,62.66392169821576,62.68689725208699,1536900
2015-08-21,62.81707763671875,62.85535855204088,62.686912009493405,62.76347968187661,3459200
2015-08-24,62.80171203613281,63.1156468444163,62.73280293679318,63.01610953145868,4751800
2015-08-25,62.594993591308594,62.725159148442124,62.480139223711326,62.725159148442124,5325500
2015-08-26,62.327022552490234,62.58735374440964,62.2887358046256,62.43421843642617,2742500
2015-08-27,62.41127014160156,62.49549634241699,62.28875717978291,62.30407422088002,2671000
2015-08-28,62.44186019897461,62.58733695000105,62.411231977249045,62.54905605414608,2723900
2015-08-31,62.357696533203125,62.55677141129193,62.35003800966376,62.54146020595504,3103700
2015-09-01,62.50957489013672,62.563283630781605,62.40982590478644,62.44819179973865,2577700
2015-09-02,62.46351623535156,62.53256779486611,62.4021331687977,62.448167541807386,1934700
2015-09-03,62.50957489013672,62.58630082622746,62.45586614949183,62.54793493127524,2503000
2015-09-04,62.66300582885742,62.68602301661406,62.51722835512815,62.61697145334415,1213800
2015-09-08,62.50957489013672,62.54793493127524,62.46354049924501,62.54793493127524,1194600
2015-09-09,62.49421691894531,62.58629154088216,62.30239918026983,62.31774787749905,4265400
2015-09-10,62.36376190185547,62.47885367824966,62.363761901855476,62.47885367824966,1889000
2015-09-11,62.49421691894531,62.555600000236545,62.47119972691431,62.524908459590925,1411500
2015-09-14,62.50957489013672,62.57862647647428,62.486557694690866,62.570957980534786,905900
2015-09-15,62.248687744140625,62.45585417104812,62.19497901379657,62.448179822766804,1697300
2015-09-16,62.2103157043457,62.25635007752424,62.148932637566695,62.20264135754547,1579000
2015-09-17,62.563297271728516,62.56329727172851,62.16431295096249,62.179661653815394,1833200
2015-09-18,62.73972702026367,62.74740136687589,62.601618050300175,62.63230958293776,1639800
2015-09-21,62.50957489013672,62.66302676231819,62.46354049924501,62.62466672117967,933800
2015-09-22,62.62467575073242,62.7474360954151,62.59398420110813,62.609327049013004,1444000
2015-09-23,62.62467575073242,62.68605299616649,62.57096700234354,62.65536730035673,709000
2015-09-24,62.647705078125,62.808831354485804,62.63235637343406,62.79348264979487,1454400
2015-09-25,62.5325927734375,62.632335906071255,62.5325927734375,62.609318710372214,1134000
2015-09-28,62.69371795654297,62.73975234717696,62.56328328053755,62.63233486648854,1305000
2015-09-29,62.73972702026367,62.824127271564215,62.68601830160072,62.70136699482516,1256600
2015-09-30,62.86247634887695,62.87015069343797,62.72436741582733,62.75505894026166,4432000
2015-10-01,62.89634704589844,63.011669724185246,62.88866316875304,62.95785325639208,2023700
2015-10-02,63.13465118408203,63.303784381664386,63.042391913585305,63.173088147624846,1770400
2015-10-05,62.88862991333008,63.057763104417575,62.88862991333008,63.057763104417575,4199900
2015-10-06,62.973209381103516,63.03470970322778,62.88863983943565,62.965519641255646,1925300
2015-10-07,62.973209381103516,63.01933608908494,62.88863983943565,62.94245628726494,1871000
2015-10-08,62.873287200927734,63.01936299263387,62.842534093960374,62.980920142535815,1118100
2015-10-09,62.86556625366211,62.91938269775366,62.796376196495466,62.796376196495466,1197400
2015-10-12,62.973209381103516,63.01933608908494,62.88863983943565,62.91938706772133,864100
2015-10-13,63.01166534423828,63.04241844734745,62.934785519242695,62.99629172546103,971700
2015-10-14,63.24231719970703,63.24231719970703,63.07317804796001,63.10393115423722,786300
2015-10-15,63.119285583496094,63.21154487427675,63.08853248656921,63.15772842104307,2264300
2015-10-16,63.09619903564453,63.15770520689118,63.07313568781487,63.08850929785086,1241200
2015-10-19,63.09619903564453,63.13464185906152,63.027008992155544,63.10388877343819,840100
2015-10-20,62.996315002441406,63.027068116913775,62.96556188796904,62.996315002441406,1348200
2015-10-21,63.111602783203125,63.1807987252864,63.065476065517025,63.111602783203125,943500
2015-10-22,63.219207763671875,63.26533445669398,63.11156903736866,63.11156903736866,1101300
2015-10-23,63.05774688720703,63.10387944159558,63.0423732794445,63.10387944159558,1367100
2015-10-26,63.12698745727539,63.196177539494265,63.12698745727539,63.15005081801502,1512200
2015-10-27,63.142356872558594,63.25767953413436,63.142356872558594,63.24230591651623,929400
2015-10-28,62.96552276611328,63.18078856811367,62.95783302588379,63.18078856811367,2617300
2015-10-29,62.74257278442383,62.88864853396423,62.71181968633355,62.88864853396423,943200
2015-10-30,62.880950927734375,62.88095092773437,62.727185456516374,62.74256493641466,1474100
2015-11-02,62.7569580078125,62.81859159004273,62.718441427195046,62.7415525511059,2939200
2015-11-03,62.64905548095703,62.741505785392576,62.60283326758802,62.71068901724739,3997100
2015-11-04,62.68760681152344,62.741534711215586,62.57975101213915,62.703012263849665,3594400
2015-11-05,62.57206726074219,62.687628765610974,62.487322549018565,62.672217430187246,1715400
2015-11-06,62.325504302978516,62.41794875355388,62.2715764142432,62.387137855161455,1198700
2015-11-09,62.27159881591797,62.34863784501125,62.20996524156288,62.22537069630107,2358300
2015-11-10,62.340911865234375,62.43336219664241,62.279278310962354,62.348617528943194,1421000
2015-11-11,62.348575592041016,62.37939234844905,62.302353396276594,62.34857559204101,1303500
2015-11-12,62.3563232421875,62.44876769596973,62.3563232421875,62.433362246239106,1263900
2015-11-13,62.47183609008789,62.49495306542491,62.410208455608206,62.410208455608206,1583300
2015-11-16,62.47183609008789,62.55658069990459,62.44102521169566,62.49495306542491,949100
2015-11-17,62.541255950927734,62.587478205846885,62.37176651262044,62.42569443592705,1155900
2015-11-18,62.51039505004883,62.54891748710332,62.456467164791746,62.502689387098194,944100
2015-11-19,62.59511184692383,62.63363426683112,62.57970640557854,62.61822294778979,1085500
2015-11-20,62.579750061035156,62.64908341199978,62.5566330663468,62.64908341199978,1273800
2015-11-23,62.60282516479492,62.641341711717985,62.518080532788694,62.56430274017508,1647300
2015-11-24,62.62598419189453,62.672206434651656,62.59516740415603,62.62598419189453,1361900
2015-11-25,62.63365936279297,62.67988158304514,62.61054237496848,62.65677047291906,904600
2015-11-27,62.664451599121094,62.702974022993224,62.64134049587648,62.68756858006237,516000
2015-11-30,62.63365936279297,62.69528703056306,62.60284259005873,62.65677047291906,6285200
2015-12-01,62.870670318603516,62.8783859537391,62.63907168898399,62.66223037398638,1780200
2015-12-02,62.79343032836914,62.84747508167284,62.7471129853024,62.83975356123026,1413700
2015-12-03,62.30714416503906,62.6468207337499,62.283985469863396,62.6468207337499,2510600
2015-12-04,62.55415344238281,62.561874967422156,62.36887807002381,62.43063849074278,3815200
2015-12-07,62.662235260009766,62.7548758970407,62.561878987241634,62.57731614851431,1543300
2015-12-08,62.677650451660156,62.73940495910008,62.61589005442458,62.72396780468901,1687300
2015-12-09,62.65451431274414,62.731711892159694,62.50783478899614,62.615912578137475,2076900
2015-12-10,62.64678192138672,62.700820806584005,62.63133887430364,62.700820806584005,2004100
2015-12-11,62.816627502441406,62.855223345103504,62.73942403752232,62.816627502441406,1994400
2015-12-14,62.52327346801758,62.731713416281366,62.515557832747,62.685390155668344,2974600
2015-12-15,62.45378494262695,62.50010230419459,62.39202453400561,62.438341895573245,1806300
2015-12-16,62.38432312011719,62.53100266542597,62.29168836712102,62.43064638641391,2332700
2015-12-17,62.515533447265625,62.54640775590058,62.44605152834792,62.469210204721946,2290500
2015-12-18,62.65451431274414,62.66222994782726,62.54643063380503,62.6004695283757,3211500
2015-12-21,62.58503341674805,62.7085542577202,62.56187473151523,62.67767404747716,3158300
2015-12-22,62.5001335144043,62.56189395386647,62.48469634943859,62.55417242648378,2348600
2015-12-23,62.507843017578125,62.507843017578125,62.39171381173078,62.414944378161664,2538600
2015-12-24,62.55434036254883,62.57756503804043,62.47691690213582,62.51562863234232,1361700
2015-12-28,62.55434036254883,62.61627086166619,62.48466042949327,62.48466042949327,1580600
2015-12-29,62.36076736450195,62.50012126557373,62.32979917464397,62.50012126557373,2586600
2015-12-30,62.39947509765625,62.43818681281801,62.2988329074455,62.345282240376854,2367200
2015-12-31,62.52332305908203,62.56202885231148,62.43041852349436,62.500098401829135,2419700
2016-01-04,62.49236297607422,62.65494150448166,62.4768759315153,62.5465558188767,2750500
2016-01-05,62.56977844238281,62.63171480544862,62.47687389778411,62.5233291233718,1513600
2016-01-06,62.84849548339844,62.848495483398445,62.69366045936493,62.732366262084525,2391100
2016-01-07,62.85621643066406,62.86395404448235,62.68589442145479,62.80202360105888,2792900
2016-01-08,62.93366622924805,62.956890895778876,62.7865687991148,62.817536990015405,1405100
2016-01-11,62.67043685913086,62.83302133099714,62.67043685913086,62.79430961739504,2146900
2016-01-12,62.8330192565918,62.96462962796877,62.709146502417234,62.77108287950451,1645300
2016-01-13,62.987857818603516,63.057531816793336,62.83302277379612,62.863985057494915,2887800
2016-01-14,62.91041564941406,63.07299415474099,62.8794474712695,62.97234609912715,4545800
2016-01-15,63.01881790161133,63.11171655391316,62.987849715318184,63.096235414055386,1773900
2016-01-19,62.94138717651367,63.01880467270625,62.887194338521226,63.01880467270625,3856700
2016-01-20,63.01106262207031,63.18138466161587,62.941388645843396,63.1194483005854,7796900
2016-01-21,62.97233581542969,63.14265781412232,62.964598202089164,63.119433160950614,3062600
2016-01-22,62.949127197265625,62.964614241041815,62.86396617622626,62.95687071915372,3004100
2016-01-25,62.949127197265625,63.042031740193075,62.9413895819541,63.01880708110536,2164700
2016-01-26,63.04204177856445,63.073009964471424,62.95688074396465,63.026560638899724,2659100
2016-01-27,63.04204177856445,63.09623462725728,62.902687895271825,62.9801054067505,1734400
2016-01-28,63.08851623535156,63.11948443359467,62.9956175472021,63.02658574544521,1487600
2016-01-29,63.27434539794922,63.32853828533619,63.2124089819122,63.29757007731767,3634300
2016-02-01,63.1454963684082,63.331695954951165,63.09894795156699,63.24635324462353,2255300
2016-02-02,63.362735748291016,63.401530045170816,63.29291311692177,63.362735748291016,2554600
2016-02-03,63.40934371948242,63.56450919988198,63.27744655004077,63.35503520942421,3238200
2016-02-04,63.45580291748047,63.510111351143856,63.37822028641496,63.41700864236005,1179000
2016-02-05,63.393768310546875,63.46359685923167,63.308425595031274,63.38600826754223,2360200
2016-02-08,63.66530990600586,63.727378410986105,63.50238451981653,63.55669298187964,2519500
2016-02-09,63.65758514404297,63.7894763385764,63.59551661043389,63.78171629207997,2354500
2016-02-10,63.789466857910156,63.79722690325325,63.556712851059594,63.696364071333875,2553900
2016-02-11,63.82825469970703,64.06876874984118,63.789466311684265,64.00670022598848,1887700
2016-02-12,63.61876678466797,63.77393214086145,63.53342406300788,63.742903804965884,1474600
2016-02-16,63.52567672729492,63.564471033693266,63.46361412390971,63.53343677241061,1488800
2016-02-17,63.510162353515625,63.52567652451738,63.35499696677773,63.47136804724111,2158200
2016-02-18,63.72737503051758,63.73513507302308,63.510141193788485,63.510141193788485,1819100
2016-02-19,63.64204406738281,63.73514683709916,63.618769854748535,63.665318280017104,1862600
2016-02-22,63.65758514404297,63.68861349166635,63.59551661043389,63.65758514404297,1596900
2016-02-23,63.69636154174805,63.79722436966183,63.54119615612996,63.57223041708959,2243700
2016-02-24,63.74288558959961,63.998907762239256,63.70409130204776,63.80494816283446,2434300
2016-02-25,63.83598327636719,63.92132597479902,63.79719490746556,63.8049490297395,2407600
2016-02-26,63.77394104003906,63.78170108468527,63.642049876952285,63.71187844040865,1628400
2016-02-29,63.81270217895508,63.86701062489351,63.71959944912778,63.71959944912778,1827800
2016-03-01,63.598960876464844,63.87882477350083,63.53677351240724,63.87882477350083,2546300
2016-03-02,63.56009292602539,63.59895928620468,63.47457863012047,63.55231728155797,2137300
2016-03-03,63.59114074707031,63.69997596173411,63.54449284716128,63.57558947007585,2750500
2016-03-04,63.56009292602539,63.64560722193032,63.47457863012047,63.63005593299547,1147700
2016-03-07,63.544525146484375,63.575621785205186,63.4901075114923,63.52120415021311,1303200
2016-03-08,63.75440216064453,63.84768611088486,63.746626521099444,63.80104413576469,1713100
2016-03-09,63.64558410644531,63.746643723502245,63.62225718151515,63.66112945865531,2010000
2016-03-10,63.61450958251953,63.762211238622406,63.5600919342545,63.71556923470348,1785600
2016-03-11,63.528961181640625,63.668893049352086,63.528961181640625,63.668893049352086,1422300
2016-03-14,63.668907165527344,63.72332479664265,63.59116853980218,63.61448953441203,1534200
2016-03-15,63.60670471191406,63.754412231226546,63.58338372067022,63.7310912399827,1870200
2016-03-16,63.85546875,63.85546875,63.521187385820895,63.56005965673216,1402900
2016-03-17,63.995418548583984,64.01096390265766,63.886583276835786,63.90990427348505,1571000
2016-03-18,64.04986572265625,64.10428338362642,63.99544806168608,64.04986572265625,1219400
2016-03-21,63.933223724365234,63.979871647613386,63.909902728279825,63.979871647613386,1613600
2016-03-22,63.91767883300781,64.07315609542005,63.89435783675371,64.04983509916595,2150200
2016-03-23,64.05757904052734,64.06535467912313,63.925422839771215,63.956513532005474,1234500
2016-03-24,63.9798698425293,64.15089245268963,63.909900925169794,64.15089245268963,1752300
2016-03-28,64.0109634399414,64.08870800298025,63.964321446980044,63.972097089499414,2369600
2016-03-29,64.2752685546875,64.32191053796042,64.07314340871118,64.09646440034764,1841800
2016-03-30,64.2519760131836,64.32193901907189,64.1664617186009,64.2364247244892,1624300
2016-03-31,64.37632751464844,64.46184177050617,64.28304354904084,64.30636454044274,3037600
2016-04-01,64.44881439208984,64.49555404349665,64.29300564824072,64.38649089455019,3027400
2016-04-04,64.44881439208984,64.55008561796988,64.42543862289058,64.47997019736381,1452400
2016-04-05,64.56562042236328,64.65131368840515,64.56562042236328,64.62794387830135,2149200
2016-04-06,64.53447723388672,64.5968007077291,64.50332144045912,64.58122281101531,1833100
2016-04-07,64.7448501586914,64.77601191134463,64.65915682476921,64.72148033007564,1533400
2016-04-08,64.6902847290039,64.71365454539169,64.63575317626791,64.70586262543127,1402100
2016-04-11,64.68248748779297,64.71364922157758,64.60458612507792,64.65132575400834,1214400
2016-04-12,64.58124542236328,64.64356891802653,64.51892192670003,64.59682332453126,2388000
2016-04-13,64.62017822265625,64.65913188432162,64.5033291246487,64.55786068488365,1749400
2016-04-14,64.56562042236328,64.64352771403182,64.54225061225948,64.62015196043612,1617200
2016-04-15,64.71367645263672,64.76820802383305,64.62798313454311,64.6513529588422,1181000
